Type,geneName,pvalue1,median
RNA,DKK2,0.9824347640124329,0.769698968
RNA,CYP2U1,0.15328096642408615,1.755041381
RNA,RSPH10B,0.5659449665250285,0.396946398
RNA,FBXL18,0.04266052288595298,1.256545742
RNA,CNTNAP5,0.4678872638894158,0.002546993
RNA,PROM2,0.02014240428190535,2.778179133
RNA,AK9,0.9650009325010065,2.205852275
RNA,ODF1,0.33387868136908977,0.0
RNA,KLF10,0.8600845185950428,3.758953373
RNA,PTPRN2,0.23063104267481963,0.926385857
RNA,AZIN1,0.28290054103452833,5.620794589
RNA,ATP6V1C1,0.2619139434380628,4.724333761
RNA,PIP4P2,0.8932981129386739,1.853085445
RNA,OTUD6B,0.19676096081112646,3.061167891
RNA,CDK19,0.7973037066274028,2.970400901
RNA,GTF3C6,0.404995297023409,4.554668658
RNA,TTC39B,0.7082419912351791,3.691634659
RNA,AGPAT5,0.7346793003248975,3.121657009
RNA,MMS19,0.2480959454091293,4.431703181
RNA,OR4K1,0.019270364266144358,0.0
RNA,PI4K2A,0.6516081870628867,2.476259838
RNA,MARVELD1,0.8029460736724496,2.436417727
RNA,ZFYVE27,0.6999248812417118,3.318123023
RNA,GOLGA7B,0.58480814118291,0.630294562
RNA,GPR78,0.6505499052353424,0.175536098
RNA,TRMT44,0.28368144159743813,3.064372439
RNA,SLC25A28,0.4850105509883834,3.625048339
RNA,HSPA13,0.8662810319205854,3.790448855
RNA,SAMSN1,0.34564923341111864,3.592911452
RNA,USP25,0.9483731410721147,4.572665366
RNA,GRAMD2B,0.9659699084241576,3.500126428
RNA,ZCCHC10,0.6286277108397299,3.512833677
RNA,C16orf87,0.5944660777596849,1.877249527
RNA,MOV10,0.13598765349498693,3.911029995
RNA,RHOC,0.7593008782643925,6.028471908
RNA,PPM1J,0.2954914838561743,0.597348099
RNA,DBI,0.9328259612925623,6.697064861
RNA,SLC16A1,0.9583315771699754,2.591509481
RNA,HEATR3,0.9935649965960934,2.959399235
RNA,TRIM74,0.6753970806370402,0.259816013
RNA,NIFK,0.920047094414521,4.553514104
RNA,OXA1L,0.491085849478589,4.369250098
RNA,SLC7A7,0.3626776236924939,3.204774574
RNA,MAGEC1,0.6483045545476593,0.0
RNA,LARP1,0.15858397823401701,4.525129251
RNA,CNOT8,0.5453255504110142,4.449290638
RNA,GRIA1,0.0057069904364770215,0.495021748
RNA,LRGUK,0.9261908357662744,0.653435207
RNA,SETD9,0.6023877206443039,1.840801585
RNA,MIER3,0.9364963147723662,3.163002721
RNA,NUP205,0.6380321046150467,4.187458972
RNA,ZKSCAN2,0.6020975004505511,1.332730845
RNA,C9orf85,0.3797034362982564,2.21509146
RNA,XAGE2,0.6293217319317812,0.305654231
RNA,PIK3AP1,0.47338624901532955,3.482964417
RNA,RBM45,0.5215085093547946,3.22245528
RNA,TTN,0.2121608471121537,2.16778181
RNA,VSIG4,0.5340483589887324,3.895661311
RNA,PDIA4,0.6887875400994954,6.187140231
RNA,KDM8,0.3760890340001952,1.241724275
RNA,PDZD9,0.24688578315796142,0.368167124
RNA,OTOA,0.4130997263346934,0.242465927
RNA,KCTD18,0.949865577830218,3.013892771
RNA,FAM126B,0.5414126841172365,3.268410438
RNA,FLACC1,0.17536694086505789,0.849933626
RNA,C2CD6,0.49044549687100913,1.069997686
RNA,TMEM237,0.7046256511932392,3.405615304
RNA,FZD7,0.23794693665396355,1.53652543
RNA,SPAG17,0.8485933754638879,2.072675218
RNA,DEPTOR,0.9376645032646123,2.751328743
RNA,FMN2,0.6705589637729362,0.084618099
RNA,RNF20,0.5879924209516154,3.598615321
RNA,CYLC2,0.81404363275967,0.0
RNA,PPARGC1B,0.5781880890249202,1.086145144
RNA,ELMO1,0.42009131565852975,4.097796178
RNA,SLC26A2,0.25425634889835347,2.488419889
RNA,LSM11,0.8575748668065515,1.194105968
RNA,MED7,0.37161230048363136,2.907132948
RNA,SAXO1,0.4621961451973978,0.109094397
RNA,RRAGA,0.32486654370018675,3.785832995
RNA,SLC24A2,0.6291079316553927,0.208898016
RNA,TRIM42,0.6952574602163502,0.0
RNA,PXYLP1,0.9077271913199408,2.440279846
RNA,ADCY8,0.2790438272498438,0.065355857
RNA,RASA2,0.3895494015027433,3.274046919
RNA,RMND1,0.9419733448180169,3.426707561
RNA,RAET1L,0.8733919991097412,0.082962769
RNA,SLA,0.865052917205837,3.84478735
RNA,TMBIM4,0.24897191944113656,6.076931008
RNA,VBP1,0.8158488314976386,4.641285904
RNA,RAB39B,0.02338589725584541,0.479865869
RNA,CLIC2,0.10436096764380678,3.577598014
RNA,AFF2,0.9710551669608017,1.016859979
RNA,MICU3,0.30725441705547585,2.118927787
RNA,GRIP1,0.31875931144807756,1.580762961
RNA,VPS37A,0.7891454436191891,3.887963861
RNA,KIF5A,0.9264084174631497,0.144629858
RNA,NAT2,0.9692316128485127,0.109074332
RNA,MAGEA8,0.16964763874099498,0.045863695
RNA,PSD3,0.2345739291192767,4.240436457
RNA,CARNMT1,0.13530308295976723,3.091819983
RNA,MCU,0.8102745815815174,3.694857912
RNA,ELMSAN1,0.3380608784325317,3.145783412
RNA,CFAP70,0.08959965469520108,1.712925879
RNA,GNA14,0.747043014501112,1.976473621
RNA,FAM161B,0.9058462752416264,2.018659097
RNA,GNAQ,0.12372460754496355,3.591320374
RNA,WIF1,0.02452225592003635,1.627616176
RNA,UGT2B4,0.050432072662097996,0.123302001
RNA,GPR61,0.59873842203295,0.100687062
RNA,MMP16,0.8159625940112569,0.61012646
RNA,ADK,0.7211659708705225,4.5055734
RNA,KCNMA1,0.9854242681225274,2.567102447
RNA,BATF,0.28415162289365636,2.737701902
RNA,DCK,0.9828107229739347,3.01831904
RNA,ADAMTS3,0.967460380745457,0.656579658
RNA,ALX3,0.8196077899570742,0.117213621
RNA,DPY19L4,0.7210993900742033,3.884207159
RNA,NDUFAF6,0.1197529886976527,3.444431192
RNA,DRAM2,0.9213897006931684,4.45809979
RNA,C8orf37,0.3868259849319501,1.287235865
RNA,PPEF2,0.9068548602144053,0.016643221
RNA,CFAP161,0.5374637734261112,0.557215969
RNA,ADAMTSL3,0.9473390002771898,1.210451209
RNA,ART3,0.4679172397517748,0.074932838
RNA,SLC28A1,0.6866634478171079,0.033384235
RNA,WHAMM,0.1383160277487497,1.748250825
RNA,CXCL13,0.05903291240885706,2.282656267
RNA,N6AMT1,0.963304999177954,2.305655398
RNA,RWDD2B,0.8330293906343019,2.9695668
RNA,USP16,0.9608803863910877,4.320434132
RNA,CCT8,0.43513308795477235,6.029857013
RNA,MAP3K7CL,0.4337974569654348,1.845530195
RNA,NAA11,0.47428118914457473,0.111013947
RNA,BACH1,0.40993103500725014,4.792569075
RNA,CLDN17,0.6306099795682845,0.0
RNA,CLDN8,0.649731646933035,0.499387213
RNA,TSPAN7,0.00515049224287781,2.213586804
RNA,TIAM1,0.9698196618486389,2.817058347
RNA,SCAF4,0.9060934457573959,2.872742097
RNA,RPGR,0.3471677912497325,2.852656093
RNA,CDK20,0.4429616000607728,1.306285575
RNA,PCGF6,0.6252093825335288,2.094347562
RNA,ANKRD9,0.20167070760757444,2.204441247
RNA,SFR1,0.9630905485654025,2.165709385
RNA,SORCS3,0.8310823941730829,0.015300591
RNA,SFXN2,0.2973283220880606,2.502470638
RNA,ATP5MPL,0.9088312228375169,5.912446283
RNA,FUT6,0.05331435031116209,0.335184807
RNA,TDRD9,0.5613998181203547,0.371525408
RNA,FGF18,0.7882862283580624,0.231578637
RNA,PCDH1,0.03069599699235463,3.057604498
RNA,SH3RF2,0.103425661937272,1.986461907
RNA,GDF6,0.6229619372286068,0.034414354
RNA,UQCRB,0.4579249132672599,6.595452936
RNA,MTERF3,0.28608466861131987,3.398329846
RNA,PTDSS1,0.7500265172257514,5.185275871
RNA,PPP2R2B,0.7467686553758336,0.90137783
RNA,RPL30,0.9299469732718375,9.757463351
RNA,KCNS2,0.6258887209133627,0.416217141
RNA,FAM122C,0.855492963013107,1.378295203
RNA,SUPV3L1,0.17642876217301065,3.497152469
RNA,FAM122B,0.5562477697892783,3.306508696
RNA,EEF1A1,0.13028698296596908,11.86457308
RNA,FBXO43,0.4546766917661652,0.288258146
RNA,HKDC1,0.8268345628727043,2.048762799
RNA,HK1,0.5317335175848379,4.462876854
RNA,TYSND1,0.6108405719270025,2.27063359
RNA,PHF6,0.973801247068049,3.624334889
RNA,CD109,0.7889901088799713,2.579209118
RNA,LRFN2,0.18024111105334928,0.020703448
RNA,NODAL,0.22649098991414784,0.269523938
RNA,PRG3,0.7931457248282314,0.0
RNA,UBE2L6,0.45416084132788015,5.016438376
RNA,ZDHHC5,0.6825296053841257,3.965691949
RNA,MED19,0.2680017109110209,2.89913115
RNA,ZFAND3,0.22757865642603364,3.704982596
RNA,NPTN,0.2700796920101841,5.463642073
RNA,KAT6B,0.17030811345917335,3.769179309
RNA,SAMD8,0.6842080300982462,2.788769222
RNA,RAB11FIP1,0.05650887427783264,4.848993425
RNA,UNC5D,0.46145822016824445,0.009527767
RNA,GLYATL2,0.8317418396456469,0.138273193
RNA,UTP14A,0.6533612700016445,3.10446918
RNA,AIFM1,0.2916420033581959,3.406425103
RNA,MAPK13,0.38478456416865847,3.309208208
RNA,BAG4,0.4991694705417806,2.99508467
RNA,MS4A1,0.18998575664166314,2.292322369
RNA,TBC1D31,0.05639372941752491,3.486997479
RNA,WDYHV1,0.057272240525074146,3.239805861
RNA,ATAD2,0.08189389726827026,3.731161514
RNA,FBXO32,0.07870038155986606,3.604083188
RNA,NSMCE2,0.15829165308926882,4.387017819
RNA,ZNF689,0.48180244159285235,1.64479306
RNA,PRR14,0.71061071533703,2.545437142
RNA,FBRS,0.14860697369815237,2.910220337
RNA,FRRS1,0.5797348258255788,2.663542734
RNA,PHKG2,0.6945798089068679,3.704385083
RNA,MFSD14A,0.6977281324045662,4.01532807
RNA,SASS6,0.48365158076217774,1.630144495
RNA,COX6A2,0.6870691620607675,0.0
RNA,ITGAD,0.5655477363986404,0.283092058
RNA,ADGRG4,0.9236292736061686,0.005310872
RNA,ZIC3,0.34284990023390594,0.0
RNA,MALSU1,0.7368249749783733,4.494101947
RNA,VPS8,0.8985449593763108,5.585506414
RNA,GALK2,0.7588839826344519,4.235535607
RNA,LHFPL4,0.7199957863176092,0.059158659
RNA,B3GNT7,0.07264169240584849,2.32988709
RNA,MPV17L,0.685096558195179,0.528635326
RNA,BUB1B,0.06554752250409113,2.48177425
RNA,PDE6D,0.329998345069623,3.216920426
RNA,EIF4A2,0.8390837045014196,7.791957292
RNA,BRPF1,0.023130975649248826,2.153960944
RNA,RPUSD3,0.31344006148925574,3.123808539
RNA,SST,0.19294914057500445,0.0
RNA,TATDN2,0.01640908003478546,2.87463174
RNA,GHRL,0.909510785284424,0.940614058
RNA,SEC13,0.8922009366558737,5.540141991
RNA,EXOG,0.20641771431672304,2.562083643
RNA,NTAN1,0.9749923149959501,3.814437628
RNA,SHCBP1L,0.04982856239262889,0.0
RNA,NMNAT2,0.011387388478382922,0.475550829
RNA,ZFYVE9,0.7001609169368517,3.335674756
RNA,ATP2B2,0.1516915190398543,0.037663353
RNA,LYZL4,0.9550789195324308,0.0
RNA,SLC6A1,0.664911069702977,0.410720997
RNA,SMG1,0.4731823938040647,5.585073704
RNA,FCHO2,0.43236714778756125,3.998258699
RNA,RBPMS,0.26317472267144065,4.056505496
RNA,TMEM171,0.13344049122256613,0.387987794
RNA,KLHL40,0.3584557751548234,0.0
RNA,C8A,0.6787142031156972,0.026659854
RNA,TIMP4,0.8428020340888388,0.290015012
RNA,SYN2,0.4389447735661238,0.083585102
RNA,NRG1,0.8873950822604857,1.426173493
RNA,ODR4,0.23035841371633653,3.949590959
RNA,CPT2,0.9181154560126732,2.875147025
RNA,NECAP2,0.5439589767418053,4.821138737
RNA,LRP8,0.30017273608278083,2.288993386
RNA,CDCP2,0.5376536313605711,0.012189626
RNA,PAXIP1,0.35732821144413207,2.564892715
RNA,STEAP2,0.4989879135696915,3.236892079
RNA,SSBP3,0.11521997387240175,2.196950053
RNA,HTR5A,0.09480124780289546,0.0
RNA,CLDN12,0.2566047943504396,3.971727471
RNA,MMP14,0.745704938812394,5.35011177
RNA,FZD1,0.6616164782062776,2.167393256
RNA,GATAD1,0.7391691481223561,3.923501014
RNA,SUSD3,0.0581308411469202,1.803933743
RNA,TMED6,0.3037428530678842,0.762211025
RNA,CLEC18A,0.8066478270690856,0.400872334
RNA,DHRS4,0.29366240143252637,3.266584174
RNA,C1orf158,0.13827533756129917,0.051452849
RNA,CLEC18C,0.2359200036875463,0.073711941
RNA,ARMC12,0.8645252260824573,0.181199257
RNA,DDX19B,0.7435759126134054,3.482047998
RNA,ST3GAL2,0.5153868516812028,2.126305522
RNA,FCSK,0.9938129023938644,2.704818858
RNA,IL34,0.2240664900727607,1.261939947
RNA,DHRS1,0.6387833114751591,3.16748639
RNA,CACNA1D,0.3101924366620797,2.680106023
RNA,ARSE,0.2963467514462923,1.616376519
RNA,KIT,0.3631659934667477,2.716468577
RNA,HYDIN,0.7733602114178485,1.793042703
RNA,AASDH,0.4077557374572315,2.889489118
RNA,ZNF19,0.5028890687421088,2.3305584
RNA,CACNA2D3,0.41793896642696393,0.919105113
RNA,RNF111,0.20301437713220472,3.871271976
RNA,CCNB2,0.05884399564238537,2.750357817
RNA,FAM81A,0.30668181293762703,0.903632199
RNA,MYO1E,0.1390053014690391,5.369264059
RNA,APPL1,0.9889699327368827,4.013015536
RNA,PWWP3B,0.6954673384616152,0.278727024
RNA,AFAP1L1,0.35651179120449183,2.489645688
RNA,TSC22D3,0.46485994818290544,5.480979183
RNA,VPS26C,0.6405570004133361,4.307137042
RNA,DYRK1A,0.47020842351871406,4.665028868
RNA,KCNJ6,0.5934009142130849,0.02728713
RNA,KCNJ15,0.4133767925442168,3.549853962
RNA,ERG,0.9870543331861116,2.259555725
RNA,ETS2,0.2868292208837856,5.232549481
RNA,TSPAN18,0.9496280756976738,1.233667223
RNA,LCA5L,0.6064173145767412,1.278882806
RNA,SLC35B2,0.12564701094504918,3.879313676
RNA,TMEM164,0.5022151334085456,3.432070808
RNA,MX1,0.5036919697973455,5.399318091
RNA,CREB3L1,0.20352622939580628,1.665201733
RNA,C2CD2,0.740161631831358,3.306660341
RNA,TAB3,0.8474961034880879,2.710432868
RNA,SLC38A10,0.3130399641911985,4.408215934
RNA,C9orf43,0.9344313046437139,0.346042349
RNA,PALM2-AKAP2,0.7421529408392347,4.20663541
RNA,ZNF618,0.8807349183757283,1.909346856
RNA,DGKI,0.9979598282162606,0.763761688
RNA,TMEM268,0.9221708314210894,2.060701119
RNA,SVOPL,0.5755815366008677,0.342435274
RNA,SNX22,0.15611820734182538,1.202843963
RNA,UBN2,0.8789715714251805,2.912858686
RNA,BRAF,0.35590449343416464,4.283277304
RNA,SLC34A2,0.6852533843503256,6.929187382
RNA,ACAN,0.863081132107223,0.181717037
RNA,PSMG3,0.06117964105221345,4.381221067
RNA,CABP1,0.9370195957137012,0.109059618
RNA,WDR19,0.9475945092501056,3.630591854
RNA,SLC37A3,0.6556063918917081,4.259656652
RNA,AP3S2,0.15867890154383665,4.013989216
RNA,FMNL2,0.7385065452636019,4.248610734
RNA,GAREM2,0.8106704361862884,0.564079599
RNA,SPPL3,0.45243542429953265,3.271079005
RNA,DPYSL5,0.1454892194374094,0.0
RNA,DRC1,0.5138078557244277,0.665106205
RNA,RAB28,0.5028863261790719,3.154709574
RNA,PRXL2B,0.23190238333558238,2.193828504
RNA,TNFRSF14,0.5609862559946527,4.454425974
RNA,PANK4,0.5981194939159984,2.913054069
RNA,CIB4,0.4962912625750797,0.0
RNA,MEGF11,0.44196579408132486,1.55706693
RNA,C12orf43,0.6048888269608078,2.326255454
RNA,PEX10,0.3642162737966692,2.83758
RNA,RER1,0.44409488993070934,5.749772909
RNA,RADIL,0.6546569727296561,0.324420073
RNA,SKI,0.13066253299544844,2.664182437
RNA,WIPI2,0.2928433012990205,4.605132785
RNA,LDLRAP1,0.5662281596767685,2.809735465
RNA,AGAP1,0.3404193623433976,3.411030264
RNA,KRTCAP3,0.3319120616951269,3.58990727
RNA,ANKRD61,0.9704609841978886,1.501592005
RNA,PAFAH2,0.44627505907867526,2.625074064
RNA,EXTL1,0.28028596104646664,0.172289083
RNA,SLC30A2,0.6223006813816958,0.073278693
RNA,BABAM2,0.3711759899475432,3.968385714
RNA,TRIM63,0.0994213398134341,0.041557004
RNA,WDR66,0.31635135823988914,2.401835225
RNA,MRPL17,0.3535236437202903,4.230441291
RNA,DUSP2,0.24625321087862012,1.866271035
RNA,GRHL3,0.3259102965161008,0.514272772
RNA,UBXN11,0.8027853878795779,2.757302795
RNA,NLRP14,0.34342169988376936,0.222344606
RNA,PTPDC1,0.10726449605087181,2.786997752
RNA,GALNT14,0.10038939848756054,1.650185527
RNA,NCK1,0.6918435909639432,4.364033072
RNA,HPD,0.06646726514961086,0.127918489
RNA,RHPN1,0.22490151755724705,2.295755345
RNA,TPRG1L,0.897252761943744,3.2037634
RNA,LRRC43,0.32740641641882706,0.578116565
RNA,PRXL2C,0.7899060363796337,2.379169009
RNA,XDH,0.0019638121669679656,1.889672118
RNA,XKR8,0.7963465125011876,1.378156455
RNA,CNNM4,0.6176221600017184,2.319288435
RNA,EYA3,0.9152058167284641,2.890259899
RNA,DZIP1L,0.5215545544067419,2.904998463
RNA,TMSB15A,0.5836993718526096,0.608090081
RNA,FANCC,0.595542795136859,3.039305119
RNA,MRAS,0.06375210627003082,2.352111596
RNA,WASF2,0.5131009719275595,3.752812805
RNA,ABHD3,0.24929939281334634,3.741520918
RNA,ESYT3,0.5822152515212078,2.473028356
RNA,FAIM,0.4003565112209867,3.169282057
RNA,TENT5B,0.8941755669792574,1.144366208
RNA,CLSTN2,0.189212184253298,0.515117976
RNA,COLEC12,0.5348338167053552,3.003246016
RNA,RNF207,0.1889175982311107,2.52789607
RNA,CUL4B,0.9789543135525774,4.230948459
RNA,GPR153,0.14966496881523186,1.09854757
RNA,SLC13A3,0.9794981186010852,0.843451677
RNA,GPRASP2,0.16460451043125657,2.079651178
RNA,RHBDL2,0.10312568383625072,1.720611188
RNA,AUTS2,0.42630628807161575,4.207033849
RNA,SHROOM4,0.0792930575307865,2.006865295
RNA,HIST1H2BD,0.6767824729226226,7.239331206
RNA,CDC25C,0.6034452868692531,1.187337028
RNA,HIST1H4H,0.07830624076031738,6.364645966
RNA,MITD1,0.8712054766836482,4.14689956
RNA,EIF5B,0.8937204519358055,3.722094373
RNA,RIBC1,0.1470407195038772,0.888172389
RNA,TMSB15B,0.9578335317775863,0.920366481
RNA,CATIP,0.6314421363801965,0.452682932
RNA,CNOT11,0.9681462310151737,4.075061924
RNA,KCNB1,0.47229659788124634,0.146879363
RNA,TSPAN33,0.07137433075876908,2.1115355
RNA,NRG2,0.784762054041678,0.135450814
RNA,AHCYL2,0.9073826755712487,4.185533577
RNA,B4GALT5,0.2684647829854598,3.413657713
RNA,CD1D,0.6096406220549474,1.049324075
RNA,CD1A,0.8377750263028034,1.010987457
RNA,SPATA2,0.22280556273161237,1.005004675
RNA,CD1C,0.20585431282029165,1.156771966
RNA,FAM86C1,0.9003601757266622,1.43698798
RNA,CD1B,0.21424420260337804,0.325182604
RNA,DNAH3,0.7857389689594169,1.760169839
RNA,CD1E,0.2585466826046662,0.952092724
RNA,HMHB1,0.18295683113770583,0.0
RNA,CPA2,0.45942316473998734,0.0
RNA,NCF1,0.6487728174138074,1.976015294
RNA,CPA5,0.23277948896497092,0.014749481
RNA,TSR2,0.05526429302150272,2.305953016
RNA,PPP1R9A,0.5685290647571561,3.816722571
RNA,ZC3H18,0.01664684424741379,2.527650901
RNA,ZFAND2B,0.5494137259478922,3.574004598
RNA,POM121L2,0.7359242706249556,0.0
RNA,GDPD5,0.0788733398527571,1.949736616
RNA,DYNC1I1,0.6722041976162121,0.923871774
RNA,PFKFB1,0.421747857563718,0.125222593
RNA,ALAS2,0.4887526688541133,0.13673738
RNA,TMED4,0.7854530919799702,5.130037143
RNA,PPP1R15B,0.9421513096069598,4.206627597
RNA,COPG2,0.5440245237015569,2.923232868
RNA,EMSY,0.9679677742093978,3.214740307
RNA,PAGE5,0.5899160223567215,0.0
RNA,GPAT4,0.3396232986525395,5.191854761
RNA,PKD1L1,0.4710621943142135,0.302352979
RNA,ZSCAN12,0.7610230588179913,2.04748255
RNA,TAGLN2,0.47102440232784015,7.390770849
RNA,ELK4,0.620452473062511,3.606252699
RNA,SLAMF8,0.23725708864092562,2.308838471
RNA,SLC45A3,0.9441656910006891,1.359886577
RNA,DUSP23,0.7068424545296477,4.667330148
RNA,RNF166,0.09782079987061597,3.000351614
RNA,NBL1,0.8955351992151511,5.002031867
RNA,HTR6,0.9694081566759898,0.108603406
RNA,ITLN2,0.010037778569613317,0.537988792
RNA,F11R,0.8778878032598492,5.928431915
RNA,USF1,0.21106303379308036,5.008845403
RNA,PLA2G2F,0.6144217245224424,0.032573434
RNA,SPATA2L,0.5432257908624669,1.836473568
RNA,NIT1,0.2930707998670471,4.117204642
RNA,DEDD,0.8741209029010462,3.044285695
RNA,ZNF276,0.8797891275000127,3.173484065
RNA,NPM2,0.2755635921092654,0.818637903
RNA,EDA,0.6165409108868574,0.695543123
RNA,FGF17,0.34710450560429496,0.100212043
RNA,VWA5B1,0.6749528907172031,0.019635026
RNA,CDA,0.30034303216414815,0.640546894
RNA,PINK1,0.4351449472086605,3.842546461
RNA,B4GALT3,0.9365544551435725,3.708032693
RNA,DMTN,0.7327475352143606,1.601872386
RNA,ADAMTS4,0.09984783970744224,1.795251608
RNA,FAM160B2,0.5085970020316315,3.114368691
RNA,NDUFS2,0.9323175387087551,4.681792188
RNA,SLC5A11,0.8698110840065231,0.062421551
RNA,FCER1G,0.9447855252993967,4.673697747
RNA,APOA2,0.02355594652660337,0.03214176
RNA,TOMM40L,0.967220822712555,2.458269125
RNA,MPZ,0.6349537965055243,0.707739456
RNA,WFDC8,0.41263217813981024,0.0
RNA,CCAR2,0.6749227871646121,4.249506021
RNA,WNT9B,0.7780105287759561,0.062989279
RNA,CACHD1,0.5168931641981169,2.528331266
RNA,CDC42SE2,0.6861201542848603,4.604664415
RNA,RAPGEF6,0.1031891998520656,4.014569539
RNA,EPB41,0.6824683540936154,4.496372865
RNA,MIS18A,0.10359219171254802,2.333260563
RNA,ALG8,0.7604647201065946,3.967602089
RNA,FBXW5,0.18562384632980955,4.625702999
RNA,CFAP298,0.5867876498944911,4.157545008
RNA,SYNJ1,0.5554221861041172,2.613399636
RNA,PAXBP1,0.15871666008978577,4.694161451
RNA,IFNAR2,0.6489503313019361,3.362158452
RNA,MRPL10,0.9556388666933504,3.141758113
RNA,IFNGR2,0.26023847619158746,5.179861331
RNA,GART,0.2660607546825957,5.067501049
RNA,SON,0.4540398467691099,6.639803744
RNA,DONSON,0.10609771774694976,3.021021261
RNA,SV2A,0.850438109326837,0.553994462
RNA,LAD1,0.0001256201280038111,4.47385833
RNA,STC1,0.18221354455883998,1.511564182
RNA,TNNI1,0.10465769337609863,0.41487158
RNA,CSRP1,0.23281903200503523,5.573010898
RNA,PRAC1,0.792740158914619,0.0
RNA,HOXB13,0.49569096196431117,0.071934245
RNA,C1QC,0.5967754127786351,5.622066466
RNA,KCNE2,0.8336640510470772,0.189811911
RNA,ATP5MC1,0.517650711481856,5.033810605
RNA,RCAN1,0.7719008340094575,3.862967079
RNA,UBE2Z,0.9709480426281191,4.34612719
RNA,CIART,0.3382727663518371,1.506195692
RNA,SNF8,0.5810065454382316,4.874610102
RNA,CLIC6,0.8017217737236054,2.925456407
RNA,CCDC24,0.4654692609774107,2.571468096
RNA,RUNX1,0.09846157128622167,4.487994342
RNA,IGF2BP1,0.7619943259428708,0.047962689
RNA,GIP,0.7779044868238221,0.0
RNA,CBR1,0.6541914911276521,5.151850701
RNA,CBR3,0.830386097692613,2.286461286
RNA,AC005041.1,0.7110858452864971,0.04297906
RNA,GJD2,0.7217598209553665,0.0
RNA,ACTC1,0.5360573153592149,0.043581085
RNA,MORC3,0.7487961661974589,4.336961724
RNA,CHAF1B,0.8011619620832279,1.290506976
RNA,CLDN14,0.024374209674614022,0.278261956
RNA,SIM2,0.41155145796056536,0.512588969
RNA,HLCS,0.9808881986655812,3.601827233
RNA,GOLGA6A,0.7302880210481976,0.059276356
RNA,SCUBE1,0.4695245224969329,0.264562853
RNA,ARHGAP27,0.03365425468181274,3.439776042
RNA,ADPGK,0.04916199082437269,4.973161224
RNA,PTMS,0.28251052374738417,3.84337087
RNA,PLA2G4D,0.5664341141431064,0.082064883
RNA,PADI4,0.38692077861226126,0.116437954
RNA,ADIPOR1,0.2934807924453401,5.341679818
RNA,CYB5R1,0.5758138787996415,4.583759754
RNA,PSMD4,0.5919974231207612,6.077059232
RNA,ATP13A2,0.11374153809992331,3.294922121
RNA,M1AP,0.3868379224499583,0.310576284
RNA,PSMB4,0.3969168669586304,7.032486598
RNA,IRX6,0.9220153957854534,0.315381897
RNA,BTG2,0.3421403441403663,4.551479104
RNA,CES5A,0.30435480214757055,0.0
RNA,HK2,0.014971424239699618,3.89848893
RNA,C1R,0.6526059550291455,5.967662028
RNA,CELF3,0.6934310098855629,0.118019446
RNA,ALDH4A1,0.9633721820580478,1.980913683
RNA,STARD9,0.4375901326765922,1.867896464
RNA,THEM4,0.6867767610152039,2.897271409
RNA,TCHH,0.5799022583175664,0.096278048
RNA,LCE2B,0.2621143725718946,0.0
RNA,UBR1,0.4396864122770954,4.186849146
RNA,AMFR,0.28830729490078955,4.947572654
RNA,MED8,0.9621475473694329,4.308688511
RNA,TGM7,0.3968297250659184,0.0
RNA,RGL4,0.5685191623472506,1.021010598
RNA,SPRR2G,0.1866429184264189,0.0
RNA,PGLYRP3,0.9587916357921046,0.035626725
RNA,ISL2,0.973847409833295,0.102056071
RNA,RSPRY1,0.22751067887449117,4.182668464
RNA,CCDC17,0.4054729621979528,1.203125965
RNA,GPBP1L1,0.8713064811975072,5.70246362
RNA,NAE1,0.7686362874466276,4.728013002
RNA,TMEM69,0.5805234910173727,3.14308643
RNA,ADGRG5,0.8827438263129193,0.696984658
RNA,DRC7,0.5684194382568404,0.261481471
RNA,ACE,0.012132899172892224,2.60129241
RNA,TEPP,0.2763723625595411,0.258392288
RNA,UROC1,0.6706642135971723,0.018803642
RNA,EFCAB14,0.5573165962240726,5.038976038
RNA,SPON2,0.40962782430301137,3.545066403
RNA,CHCHD6,0.4634474577206884,2.92741105
RNA,CTBP1,0.08455754290751598,5.07434273
RNA,LRRC36,0.36435642327761064,1.223224822
RNA,TPPP3,0.17756286904005725,3.393575454
RNA,ZDHHC1,0.8616651920134968,1.841272729
RNA,ATP6V0D1,0.3588362412771722,4.922840066
RNA,AGRP,0.1541396161613287,0.262621977
RNA,ZFYVE28,0.7300750349239564,2.172049008
RNA,CARMIL2,0.20241251227882168,0.930571584
RNA,C16orf86,0.5057501778838911,0.791425689
RNA,PIP,0.8204097734471438,0.457391518
RNA,FAM131B,0.34243058240545965,0.21636546
RNA,RGS12,0.19635728480662326,3.371928201
RNA,PSKH1,0.8935133624732543,2.550321993
RNA,ZYX,0.1364832506536201,3.497433534
RNA,ABR,0.06490487788232864,4.426975862
RNA,LYPD5,0.05921024122584591,0.81750047
RNA,CCDC117,0.46484623060303987,3.20652289
RNA,ZNF230,0.36881404337524104,1.649799377
RNA,CCDC107,0.986872913538939,2.793265411
RNA,ZNF222,0.5407201790436003,1.689223109
RNA,NPR2,0.9025957180349865,1.784453729
RNA,ZNF221,0.7457112511380558,1.719051982
RNA,ZNF233,0.7826117545170258,1.455018097
RNA,ZNF235,0.9547297884054959,2.217022829
RNA,GNE,0.33689642666683195,2.665981645
