Type,geneName,pvalue1,median
RNA,NDOR1,1.383565516812552e-07,1.478169366
RNA,FBLL1,0.19556709780509568,0.123476826
RNA,NKAIN2,0.8117419361258755,0.251733633
RNA,KRTAP1-1,0.9411430665825676,0.0
RNA,PAQR9,0.3385624326932418,0.0
RNA,CLEC20A,0.7274305427348505,0.032852683
RNA,CFAP54,0.8310624233067522,1.886339434
RNA,CLN3,0.8483919171108123,3.416742478
RNA,FAM72B,0.021446184183255813,0.887114239
RNA,ASAH2,0.18975679124883588,0.708186353
RNA,SUMO2,0.3102783594137254,6.828352317
RNA,NANOS1,0.3675823346897955,0.582929755
RNA,HMX3,0.43775090779592485,0.0
RNA,IGFL3,0.4342461511241127,0.053536782
RNA,GOLGA8M,0.03023519789130806,0.280913567
RNA,ZNF177,0.4365928770811035,1.676921799
RNA,RTL6,0.8740005739264741,2.542448745
RNA,DPYD,0.20380358599829385,4.848202276
RNA,S100A16,0.8662770862061068,5.110722369
RNA,PTAR1,0.9350475668144174,4.504226299
RNA,CC2D2B,0.3936614672241371,1.266240836
RNA,RNASE9,0.970712500481474,0.0
RNA,SAXO2,0.0054461630939505595,1.444227089
RNA,RHCE,0.7657390316581439,0.248340521
RNA,C2orf80,0.6427247410976646,0.0
RNA,IDO2,0.9426757347381467,0.19256158
RNA,PARVB,0.3796358461226852,2.83084348
RNA,SLC4A5,0.10752589608435552,1.276038027
RNA,UROS,0.08605169871960708,4.308666671
RNA,OR56A5,0.36183610185580173,0.0
RNA,KRTAP24-1,0.11744157722676082,0.0
RNA,ZDHHC9,0.5595436269496143,3.705778896
RNA,ZBED6CL,0.9726578426064592,1.893548603
RNA,QRFP,0.007920069618120813,0.263322916
RNA,DUPD1,0.26705758814736746,0.0
RNA,SMIM15,0.055570008288379345,4.72504854
RNA,OSTN,0.051672637520790106,0.039921659
RNA,VWC2,0.305116018481342,0.01948416
RNA,FAM221A,0.9270627233189535,2.4702427
RNA,TMEM120B,0.004765226900919847,1.928377904
RNA,FSIP2,0.5823642349507818,1.2168956
RNA,RBM34,0.5046937358789227,5.00655835
RNA,NOXA1,0.03640456044087854,1.356025459
RNA,TMEM198,0.218190375324925,0.648989044
RNA,BCL2L15,0.1004180401040919,2.223524493
RNA,FZD9,0.4782951700051036,0.18823126
RNA,SPRED3,0.3419072805056508,0.38106626
RNA,OPTC,0.8707859384118611,0.0
RNA,PLET1,0.07109813538268231,0.265415291
RNA,ADRB3,0.0005688397837662627,0.01578157
RNA,SKOR1,0.06569598088994304,0.063948797
RNA,CATSPER4,0.671017859111452,0.0
RNA,PRELP,0.918233582279284,1.355895826
RNA,PLA2G2E,0.5648659320139999,0.0
RNA,ZNF548,0.022718234018966443,2.876043419
RNA,MTF1,0.22705477610306907,1.86369666
RNA,TMCO2,0.1568885517259686,0.0
RNA,SHISA6,0.016969815389994956,0.204419961
RNA,TMEM201,2.616269191870333e-05,1.242126864
RNA,NHLRC3,0.28393279773617575,4.024355143
RNA,HMX2,0.3356523261749632,0.0
RNA,SNTN,0.001172812851228194,0.857258074
RNA,ZDHHC11,0.8697766779879157,2.781708017
RNA,CALHM6,0.029695232367222872,2.639472978
RNA,CNR2,0.07523839260964464,0.181683965
RNA,SLX4,0.0021360982912512426,1.398235432
RNA,GLRA4,0.5642414665803165,0.0
RNA,ENTPD8,0.911376270450181,0.360386753
RNA,RPL14,0.08366198050304212,7.513759173
RNA,BEND4,0.027167527976591586,0.09528308
RNA,FAM78B,0.07817902658608308,0.434707749
RNA,ZNF563,0.6065339975540387,1.921668636
RNA,TMC3,0.9136329995803438,0.098377783
RNA,FBF1,7.197035373272247e-05,2.448866601
RNA,KLRG2,0.24931877272594322,0.728949682
RNA,ASTL,0.027313157426433497,0.066743638
RNA,MSL1,0.0016737316269649998,4.653237763
RNA,AC099489.1,0.0020711828304551465,0.613672144
RNA,LRRK2,0.10193347620347448,4.613178008
RNA,BSX,0.24852152547447565,0.0
RNA,GJB3,0.12767040585741657,0.870677196
RNA,INSYN2A,0.841139263787591,1.571739904
RNA,TRMT2B,0.8335707921700021,3.132950217
RNA,HACD4,0.5263609746464104,1.978525142
RNA,CFAP126,0.00652679238599357,0.862703705
RNA,NYX,0.9279806966438876,0.0
RNA,FAM120AOS,0.4159984486551993,4.254004389
RNA,UTS2B,0.7899873270175161,0.14939075
RNA,C9orf152,0.06018765700023684,1.102053383
RNA,NOC2L,0.8992641419767595,4.163184719
RNA,MSANTD1,0.2386864924316005,0.39694092
RNA,AADACL3,0.5837033779765597,0.0
RNA,NELFB,0.059189494244933964,3.20357862
RNA,SLC15A5,0.6227075593377165,0.018000274
RNA,LIPI,0.3399648084894184,0.021795238
RNA,LRRC66,0.8101589859099712,0.206041767
RNA,ZNF292,0.33223140352501945,4.313543359
RNA,HUS1B,0.0032516192953930376,0.770424823
RNA,KCTD21,0.023178797141554512,1.509477965
RNA,SBSN,0.20308651917116066,0.062885696
RNA,ADAT2,0.1984868643644079,1.790029651
RNA,KIR2DL4,0.0026336483704612035,0.062689558
RNA,MAGEB16,0.438725842923793,0.0
RNA,VHLL,0.5039670594946676,0.0
RNA,DUSP21,0.4373345241158557,0.0
RNA,ZNF567,0.060937858625275405,2.813194248
RNA,NDUFA4,0.35949205355762504,5.436734858
RNA,ANKDD1B,0.05909373754913018,1.873325001
RNA,ALKBH2,0.4362536667364193,2.799561908
RNA,RNFT1,0.8757489407930832,3.328417149
RNA,RNF222,0.0029900460950451277,0.095220956
RNA,CGB5,0.27460432139742313,0.0
RNA,RELN,0.009392428505719856,0.501047749
RNA,FAM111B,0.08096560086153766,2.295176401
RNA,APOD,0.18440069342045184,2.8247312
RNA,H1F0,0.047805558318200894,4.435008449
RNA,GAGE2A,0.07449550861896642,0.0
RNA,LITAF,0.030859014096808128,5.034875978
RNA,VSTM1,0.024790318665719985,0.141414479
RNA,TMEM120A,0.1260897614938402,3.458156237
RNA,ARID2,0.016595476771323708,3.674200744
RNA,FAM25G,0.5806313549874536,0.0
RNA,SF3B3,0.6277910369682779,5.956270438
RNA,PRSS48,0.05005298174083787,0.498354023
RNA,IL1RAPL2,0.8178222138119665,0.288944381
RNA,BLOC1S3,2.006758117179736e-08,1.151832845
RNA,SP6,0.6073695675753353,0.413700223
RNA,ANKRD34B,0.8627157059930661,0.095983814
RNA,PLAC9,0.010736598978444405,2.346605212
RNA,FAM47B,0.8296113164735898,0.0
RNA,NKAPL,0.6783675354162174,0.184942925
RNA,FSCB,0.8487473359657569,0.037553719
RNA,CLDN4,0.13193805254583474,6.198338953
RNA,ZNF573,0.9795755981058768,2.592258485
RNA,GRAPL,0.06801116529571873,0.842623292
RNA,FAM47E,0.0007672629496183879,1.357839108
RNA,JPT1,0.38057659573935687,5.832988722
RNA,ZNF527,0.7141607007394893,1.737556978
RNA,ZAR1L,0.6939747531903946,0.0080336
RNA,KRTAP10-12,0.11993085176118395,0.0
RNA,S100A13,0.012538849511746386,5.787103307
RNA,ZNF33A,0.3026331829442755,4.259408086
RNA,OR14I1,0.14425082349029805,0.0
RNA,KRT77,0.543163507993931,0.0
RNA,PCDH18,0.007444840529268853,2.08634899
RNA,DCAF8L2,0.12496495711039456,0.0
RNA,ZNF600,0.059554462246674274,2.942694655
RNA,BTBD8,0.9631458296679141,1.605290455
RNA,MAOA,0.00384127828621904,4.510993557
RNA,C15orf61,0.12343127103833097,1.132313613
RNA,NUGGC,0.8927498098916565,0.781424345
RNA,TSPYL1,0.04958842863830848,4.060462488
RNA,SPANXN3,0.42566704698036373,0.0
RNA,TRIM64B,0.32368365954417566,0.0
RNA,PNRC2,0.02407428269248169,5.524160864
RNA,DRICH1,0.008798333626317432,0.220651894
RNA,GJB5,0.14294136067864785,0.492766898
RNA,FHIT,0.36336760929774314,1.785889477
RNA,ALKAL2,0.28327221250210777,0.809161693
RNA,ZKSCAN3,0.833530972316724,1.880348563
RNA,FOXR2,0.44248455791684105,0.0
RNA,RRP7A,0.25103968818314787,3.366870509
RNA,LIN54,0.7766581750207797,2.709976525
RNA,FAM53B,0.03600264344467134,2.987510059
RNA,FAM180A,0.8408753581629491,0.468188118
RNA,BNIP5,0.08821330805240117,0.176468312
RNA,SPANXN4,nan,0.0
RNA,S100A14,0.15678548053410452,5.139694592
RNA,KAZN,0.04820877349220093,1.70620783
RNA,SLC35E2B,0.42413450506745887,3.40114439
RNA,TOGARAM2,0.5463429330812652,0.824468898
RNA,SPATA31D4,0.5655944902416968,0.0
RNA,NEMP2,0.3692753451558326,2.239437759
RNA,ALG1L,0.32567952494067814,2.27747302
RNA,KIAA0408,0.0034331663214196687,1.827628007
RNA,GSPT2,0.06141882910919668,1.860370903
RNA,TBC1D28,0.5942512736460662,0.0
RNA,C8orf76,0.7049541999219511,3.777735312
RNA,CXCL17,0.8736509383991033,3.870709939
RNA,OTUD6A,0.05185865729900642,0.0
RNA,HMGB1,0.39794185173009533,7.174556225
RNA,MMP23B,0.4405955948839716,1.816636567
RNA,SH2D5,0.19796481927966086,0.051181354
RNA,ZFP92,0.4422456138677292,0.517320044
RNA,NCR1,0.43313466227657405,0.238950682
RNA,RASSF10,0.9980729848726266,0.926473152
RNA,GJB4,0.03571585021643301,0.187388974
RNA,OR2L13,0.014211857950071906,0.0
RNA,BLOC1S2,0.021768827547025832,3.516822023
RNA,SYCP2,0.34203664047725085,1.91014165
RNA,ZNF724,0.339572707077075,1.549846571
RNA,IL1RAP,0.4198806094167954,3.635580282
RNA,PTPRT,0.517485960566304,0.378188645
RNA,MYBPC1,0.8247020843814487,0.077158212
RNA,PAX5,0.45825257514174045,0.343411234
RNA,OR5K4,0.22773029802988082,0.0
RNA,OR6M1,0.6934275306862803,0.0
RNA,SPOCK3,0.7504135010166091,0.332355057
RNA,ZNF676,0.48876314688908773,0.462944367
RNA,ZNF699,0.1805860724776679,1.829853618
RNA,TDRD7,0.891311141862022,2.895164938
RNA,CCDC189,0.5071273520855226,2.038734664
RNA,OR8A1,0.8624311059887705,0.003065354
RNA,KIAA0895L,0.01155091667911472,2.495262801
RNA,HLA-DRB1,4.722884872674905e-06,8.215363118
RNA,VN1R2,0.845357410111472,0.0
RNA,MYT1,0.45175753569899635,0.044296188
RNA,SERPINA3,0.5666128409635686,3.158983251
RNA,AKR1C3,0.5755861866964278,4.511050503
RNA,SPATS2L,0.17515932960428066,5.293789811
RNA,ZNF250,0.6948464002120461,2.881288726
RNA,WDSUB1,0.5334661171218211,2.660161944
RNA,ZNF79,0.03262255906017074,2.157066353
RNA,S100A4,0.004055930022123861,6.378261904
RNA,PLEKHG4,0.16364886304605658,2.491473457
RNA,KRTAP4-3,0.7053362545886105,0.0
RNA,FAT4,0.011284011503815932,2.379049759
RNA,C8orf86,0.615124123287679,0.0
RNA,KIF19,0.4247560828808855,0.390636873
RNA,OR6K2,0.52028776673926,0.0
RNA,ZNF681,0.9039991150243752,1.242797596
RNA,ACADSB,0.38752631843212426,2.887544766
RNA,STK40,0.2709895074664285,3.318134595
RNA,OR10J1,0.7953255443102458,0.0
RNA,TMEM63A,0.3371024580728632,4.930098626
RNA,CTSE,0.21269097969039197,3.658519987
RNA,SEMA4A,0.0009073401931927996,2.828722966
RNA,HRCT1,0.5924371090033393,0.277253993
RNA,MPHOSPH8,0.13303208084324475,3.794800534
RNA,GREB1,0.16458063497829784,0.844519029
RNA,SIRPB2,0.832875889075658,1.365731725
RNA,ZNF766,0.9278707739786619,3.274391386
RNA,RYR1,0.1947000848701274,0.935126286
RNA,SRGAP3,0.22604245781962135,2.291957116
RNA,KRTAP5-3,0.14299354793007188,0.0
RNA,FAM217B,0.34989668316874234,2.580413251
RNA,SULT1C3,0.21986121209438642,0.0
RNA,TUBB,0.9695567913856701,6.590283135
RNA,LCOR,0.8088644190387155,3.961771479
RNA,SUPT5H,2.795625590815227e-06,4.20870453
RNA,XPNPEP3,0.2514937345479432,2.584077376
RNA,OR2T2,0.30561434882497407,0.0
RNA,OR2C3,0.2032717690901333,0.014619525
RNA,ZNF107,0.09256462777115572,2.917504318
RNA,OR10S1,0.22529660445030425,0.0
RNA,SFTA2,0.00027981238803245117,5.760484441
RNA,PPIA,0.4583680608622357,9.543917278
RNA,ZNF471,0.6008043657132294,1.328480341
RNA,ZNF836,0.37894409455864086,2.516506891
RNA,ZNF493,0.22283462255169126,3.947946628
RNA,GTF2IRD2,0.3844195681165946,3.302823504
RNA,GRM7,0.9839675428623589,0.186106235
RNA,SUPT3H,0.900141908943902,2.030117097
RNA,BECN2,0.010023711058787124,0.015047906
RNA,NIF3L1,0.5561670926380795,3.585695684
RNA,ATP2A1,9.740471222412925e-07,0.430122526
RNA,IARS,0.8723112943366496,5.747843876
RNA,MFSD14C,0.002903060903878228,3.134822211
RNA,POM121,3.8270157376717294e-05,2.448406757
RNA,ZBTB44,0.6653033814744198,3.967251625
RNA,GIMAP5,0.0170034396587921,3.002594517
RNA,STK31,0.6302121193047292,1.826660339
RNA,CGB7,0.015467648962204324,0.102451201
RNA,NLGN3,0.0005890505401394317,0.267582539
RNA,OR8D1,0.37462801205325413,0.013873838
RNA,ADH7,0.2593999912457554,0.21426658
RNA,ZKSCAN7,0.4544333134790972,1.457452458
RNA,ZNF729,0.5940613276094914,0.0
RNA,CD55,0.02230646789635345,5.582872085
RNA,CPNE4,0.7489072624556762,0.324398181
RNA,ZNF565,0.4316662085940507,1.986123278
RNA,NTNG2,0.0003823246033060103,0.346828707
RNA,ELAVL3,0.15729812916466399,0.0
RNA,WDR5,0.3256234343227222,2.765471097
RNA,LONP1,0.012123008696096282,3.815431972
RNA,TRRAP,0.0010028486547644395,3.708485237
RNA,NUDT11,0.33787655180739645,0.311024075
RNA,SRGAP2B,0.26323001264578716,2.503193516
RNA,FUT4,0.8353621780241147,1.425652654
RNA,ASB13,0.05426445016480563,2.290760561
RNA,SLC35F1,0.7872562753143444,0.101164614
RNA,ZNF34,0.9273270646373644,1.923031249
RNA,ZNF781,0.14451406855954618,0.79418876
RNA,ZNF140,0.7301404735876917,3.649787882
RNA,INCA1,0.10252076069346516,0.398106252
RNA,ZNF774,0.11329796431080837,1.254110242
RNA,PTPN1,0.4328315885037124,3.670523126
RNA,EVL,0.3428760355964195,4.894444312
RNA,SPANXD,0.15537898829914332,0.0
RNA,THEM5,0.8444102157253037,0.117506217
RNA,NOXO1,0.6476676524418034,0.277168278
RNA,EPHB4,0.17636919006151547,3.741024672
RNA,PRTN3,0.4870620084942753,0.0
RNA,ZNF765,0.15580274090399063,2.910180035
RNA,ZNF124,0.09808156470096671,4.605766917
RNA,XRCC6,0.07334657035722103,6.469739486
RNA,S100A5,0.4056225923403708,0.086934548
RNA,C20orf204,0.008922428866877195,0.506953256
RNA,PPP1R26,0.00710631721564243,2.197226917
RNA,NBPF4,0.7111970383342223,0.034827041
RNA,TSC22D2,0.01367694788574482,3.497969962
RNA,CRYBA4,0.01911677861573616,0.038787331
RNA,ASMT,0.09794001476376352,0.023505185
RNA,ASMT,0.7859034896004631,0.024156533
RNA,NPIPB15,0.44818452820957644,2.360195695
RNA,ZNF569,0.14649888985484807,1.564924411
RNA,ARMCX4,0.7359070209811583,2.644091618
RNA,YRDC,0.14532323961967436,2.771725035
RNA,ZNF777,0.0010008764143482377,1.177197062
RNA,PIK3R4,0.6537742850011167,3.38191597
RNA,ZNF775,0.02728322342068783,1.236872185
RNA,ZNF605,0.10329601460790003,2.906459646
RNA,TRAPPC2,0.523650183578217,2.835821021
RNA,RFX8,6.047400662270175e-05,0.692287028
RNA,MYL6B,0.3919706115817658,4.064572487
RNA,ZNF799,0.397116986811902,2.06650256
RNA,FGF16,0.17931930195473328,0.0
RNA,SIAH1,0.7609064739659686,3.486701503
RNA,GK2,0.327206916841652,0.0
RNA,C20orf96,0.002105030196960367,1.479090839
RNA,ESRRG,0.5360695657622194,0.591667929
RNA,IPO4,0.00010761189264375387,3.004688346
RNA,NCOR2,4.428657728677081e-05,4.070861561
RNA,SULT1A1,0.05548702631122225,3.403833508
RNA,ARL9,0.9587389364435094,0.184953078
RNA,PRPF40A,0.8472827840760181,5.466300829
RNA,GDAP2,0.4693574086542903,3.922064612
RNA,TCEAL3,0.0023471212987403894,2.89499621
RNA,ANAPC7,0.06822436991977834,4.600067515
RNA,TPK1,0.0248019682924383,2.426423107
RNA,SLC6A9,0.04307433039726356,1.42705366
RNA,AFAP1,0.011974018589037329,3.184922936
RNA,NACA,0.3546883276264724,8.580209566
RNA,MYO18A,0.0010780798451569113,3.897124231
RNA,OR2T3,0.6536718334542259,0.0
RNA,SPTSSB,0.9587490036628332,0.678476705
RNA,BORCS6,0.025647129166212482,2.033211538
RNA,MAN2A2,1.5990471863830562e-05,3.415674849
RNA,MME,0.5272213198930641,2.438766574
RNA,FAM72A,0.03281559689953031,1.389891657
RNA,CCDC196,0.1146210216378993,0.175196265
RNA,CACNA1H,0.00028987126631384525,0.553714375
RNA,SULF2,0.991954685302389,3.46080808
RNA,HBG2,0.08261321961201297,0.146295481
RNA,LAMA2,0.05607698772666043,3.213415721
RNA,PFN3,0.7502466778055035,0.0
RNA,PLXNB2,0.0006682510980295161,4.957143841
RNA,OR5AC2,0.470895386057677,0.0
RNA,AJAP1,0.5511947735972128,0.100003416
RNA,XRCC2,0.09708149187088208,1.331802654
RNA,MYO6,0.3738888293611804,4.824655854
RNA,MRTFA,3.1483631556127546e-08,3.377463902
RNA,MBD3L2B,0.4506929151290381,0.0
RNA,HDAC2,0.9977099934844214,4.890373729
RNA,ZNF782,0.04295650390507526,2.405613943
RNA,SLC22A25,0.9506932697035508,0.041142032
RNA,POTEF,0.108489260265106,0.058251374
RNA,ZNF846,0.5247965605493575,3.189517805
RNA,MMP1,0.03312416903712747,3.283554386
RNA,ADH1B,1.9607517186663403e-05,4.490608636
RNA,UGT2B15,0.0006385524275950516,0.111524149
RNA,TCF4,0.33857893981944104,5.085016673
RNA,WNK3,0.7676583312731736,0.579056538
RNA,SDHAF3,0.1034137275185678,2.827158485
RNA,HRH1,0.6532997497310666,1.834925562
RNA,RABL6,0.007077058613984816,3.460991509
RNA,ZNF136,0.8830823294814449,2.882001274
RNA,ZKSCAN5,0.7212385764380342,2.480567591
RNA,ZNF502,0.1802858864766345,1.669666309
RNA,TRAPPC4,0.0542771232585404,4.695977115
RNA,TTC30B,0.05318581186125421,1.94119272
RNA,SLC30A10,0.8373673795421892,0.019968015
RNA,TECPR2,0.006709602611114399,2.480247024
RNA,TLR7,0.0023432474968102597,1.478702649
RNA,FAM180B,0.033289862146092385,0.040931697
RNA,ZFP62,0.3428738628731281,3.87091703
RNA,ERI2,0.0004682861476184908,3.741445413
RNA,TOMM7,0.009487709822377854,6.799631323
RNA,HSH2D,0.11874972847980933,2.828938203
RNA,TRPV1,7.70444963678465e-06,1.245300938
RNA,ZNF33B,0.6017158444610133,3.463779377
RNA,ZNF512B,0.0014582037085761408,2.142040871
RNA,AMZ2,0.09967569922326917,4.377186232
RNA,ZNF431,0.027110901797617493,3.590362488
RNA,ALKAL1,0.6227223339037841,0.429194944
RNA,NF1,0.3848974935222562,4.892400741
RNA,VKORC1L1,0.24910597849860938,3.504429715
RNA,ZNF418,0.6910855458240347,1.926656075
RNA,DAPK1,0.8758949114838621,4.788001782
RNA,LCE1B,0.2196038308364873,0.0
RNA,HLA-DQA1,0.000971301869210045,6.371454316
RNA,COL27A1,3.1545253788956547e-06,2.133090002
RNA,GM2A,0.013628746553673233,4.641875453
RNA,HIST1H2AI,0.7868169615079985,5.894485541
RNA,CLPSL2,0.9646769768649387,0.134612616
RNA,S100A2,0.9957087274755345,3.363660305
RNA,ZNF700,0.1779890941469234,3.440706414
RNA,POU3F4,0.7578877964549959,0.0
RNA,OR14A16,0.07853313417004096,0.0
RNA,CD47,0.0031864832767086624,6.321527691
RNA,OR52K1,0.09262421439470962,0.035674579
RNA,TLE1,0.7797399189403416,3.171895339
RNA,MAML3,0.9431900793402723,1.749135192
RNA,HIST1H2AG,0.7806741361258596,3.614191559
RNA,STRN3,0.9697603344529441,4.438559007
RNA,ZNF239,0.9767658117421653,1.705575439
RNA,SPINK14,0.34785720274372933,0.0
RNA,SPRR2B,0.6012961569084041,0.0
RNA,CHRNG,0.19677290047774001,0.54848496
RNA,ZSCAN16,0.10953759130905551,2.611236131
RNA,MVB12B,0.3886948621014239,2.584471901
RNA,ILRUN,0.6149091791454545,4.447103068
RNA,AC008758.1,0.890417259706488,0.0
RNA,OR11G2,0.4103037702038691,0.0
RNA,POTEI,0.022021057007947403,0.042721372
RNA,ADA,0.8145991564287653,2.025673787
RNA,ARID5A,0.0650419550360776,2.58171278
RNA,PATE2,0.91846535090423,0.050835995
RNA,PPTC7,0.9220451398227244,3.341957291
RNA,KRT39,0.12837740256474803,0.126079483
RNA,TOMM20L,0.029410809733665434,0.060574546
RNA,RGPD4,0.9275968395645506,0.005391364
RNA,NHLRC2,0.36693960360369615,2.764142298
RNA,HIST1H2AD,0.4532808481462687,4.225729943
RNA,ZFP28,0.9173851228179728,1.910701966
RNA,KIAA1211L,0.6143460647698663,1.748336709
RNA,CBWD3,0.09437065943002393,4.023698917
RNA,SCN8A,0.034944945721284204,1.177024799
RNA,LAMB3,0.09242381241569833,5.010887231
RNA,HIST3H2BB,0.5915403858281714,1.528266245
RNA,TEX43,0.9519064370083277,0.0
RNA,KPNA5,0.012043295516580774,2.932667838
RNA,ANKRD36B,0.014545206737683442,4.576383062
RNA,ARHGEF12,0.712942719929099,5.573931912
RNA,HCAR1,0.22218195645139147,0.173373087
RNA,PDLIM7,0.006284477716717391,3.503666755
RNA,FLNA,0.06685111106517842,6.962051536
RNA,TMEM26,0.7722497816511251,0.593377676
RNA,SRGAP1,0.0014559502203043632,2.073282121
RNA,FAM3C,0.46406747781851565,4.973611276
RNA,NOP9,0.07292715213855437,2.911798941
RNA,OR2T4,0.22590309309079318,0.0
RNA,ZNF705A,0.15305183418081877,0.019620794
RNA,SLC39A10,0.7166364539638047,3.699496109
RNA,CASP4,0.0040538486103888025,5.702169914
RNA,AP2A1,7.628042996735323e-05,3.155613245
RNA,ZNF585A,0.02984333312084534,2.920302829
RNA,FUT11,0.6059464818537441,3.486366849
RNA,SMIM10L2B,0.6393152449905588,0.344130836
RNA,ANXA4,0.18235273810571306,5.032590183
RNA,LAGE3,0.0674848752317365,3.250061124
RNA,WDR5B,0.0283971292937941,1.925585534
RNA,FAM163B,0.2139304179216527,0.015711646
RNA,NPIPB9,0.12244327338818944,1.559731631
RNA,WDR45,0.345648545834888,4.527207991
RNA,METTL9,0.11817839848593348,5.395350761
RNA,ZNF138,0.23471399003965343,3.235158753
RNA,ZNF429,0.23851801919683258,2.559995873
RNA,ZNF470,0.8199167535230245,1.332083466
RNA,SERTAD1,0.07243656349725865,2.529028808
RNA,ZNF100,0.3804961140982328,2.755810532
RNA,CXorf40B,0.8254011406431961,3.464433026
RNA,ZNF398,0.031996760053204634,2.307673325
RNA,ZSCAN25,0.011957539322622474,3.135955075
RNA,ANXA6,0.0006004952001774383,5.410405558
RNA,ZNF441,0.07556185339486828,2.394900967
RNA,GMFB,0.10571859193262939,4.392454816
RNA,SIGLEC15,0.6050728205450719,0.361220368
RNA,ZNF420,0.11657101281643269,2.391910663
RNA,ZNF763,0.7743591010062834,1.508099001
RNA,ZMYM1,0.966696491586297,3.131712941
RNA,DTHD1,0.25004187739079536,1.349263357
RNA,HIST1H4C,0.031133508800917652,6.735508638
RNA,ZSCAN26,0.35371776467382143,2.936423109
RNA,MAFG,0.0017811930929533316,2.523667332
RNA,ARRDC1,0.026083804256549842,3.75709794
RNA,KIAA1671,0.0008239063218647681,3.068916684
RNA,KRT35,0.8782845135330904,0.0
RNA,IGF2R,0.2713989783441971,5.0704752
RNA,LCE1C,0.41535491901309307,0.0
RNA,GAL3ST4,0.012173122612993404,1.34742188
RNA,DYNC1H1,0.9227409306720559,7.258829817
RNA,SLC6A17,0.8887696301918406,0.026155571
RNA,IFNL3,0.26360822251053784,0.0
RNA,PCBP2,0.08225784900233825,6.850486912
RNA,ZGPAT,0.04695287703397227,3.320614645
RNA,SLC25A29,0.29138783983036487,3.788936229
RNA,PGAP1,0.7869827780187567,2.563897597
RNA,SRC,0.00023966186728351614,3.6023381
RNA,ZNF679,0.8379269704806263,0.0
RNA,ZNF682,0.5857627406775873,2.627767907
RNA,OR8B8,0.5745550347445306,0.0
RNA,ZNF772,0.768922756618055,2.957613774
RNA,ZNF257,0.9868157647703844,0.972447099
RNA,PCNX3,2.653132325593048e-06,2.410294968
RNA,ADAM32,0.5588194198213716,1.029368071
RNA,ACSL5,0.007770651150443955,4.599704603
RNA,LRRC8B,0.8961671749249791,2.508111681
RNA,ABCB8,0.05839309356637722,3.284443063
RNA,HIST1H3J,0.8774452654373175,3.368096425
RNA,SND1,0.45274945188784865,5.487772519
RNA,ZNF785,0.0021456284890701504,1.778662765
RNA,SULT1A2,0.22690418812110974,1.357360571
RNA,NEK5,0.07345075267814881,0.736306132
RNA,PSMD12,0.40790290415720265,4.350362872
RNA,MAGEA6,0.9173805325354262,0.0
RNA,ADGRA1,0.12833585643834797,0.0
RNA,PIWIL2,0.09087213250736277,0.136959132
RNA,NOL4L,0.012420927709676422,1.973989578
RNA,CYSRT1,0.8934899753333795,0.513058125
RNA,SLC22A4,0.18726066684776485,0.999533213
RNA,ZSCAN5B,0.12811921537282947,0.0
RNA,ENTPD4,0.0069101179489422715,4.320217488
RNA,C1D,0.11059598528125655,3.940815113
RNA,TBC1D9B,0.016561870569936684,4.648499957
RNA,OR1J2,0.8393882099640179,0.016085489
RNA,HIST1H4J,0.02905794040969629,8.13167179
RNA,SLC2A7,0.9695615582034562,0.0
RNA,FAM110D,0.0005397787773305858,0.385995304
RNA,SERPINA1,0.06847851983273454,6.350476031
RNA,TPSB2,0.00101198999782648,2.859963587
RNA,KANK2,0.025214665351240506,3.668255307
RNA,C6orf141,0.45718836562261067,2.608321955
RNA,GTF2E2,0.24945739047787371,3.543112269
RNA,IL27,0.5693919873500306,0.083386311
RNA,GUCA2A,0.1105551251565911,0.0
RNA,RAD54B,0.5730960094395068,2.321137281
RNA,ZNF165,0.9367202171219332,1.475640058
RNA,SYNGAP1,8.302361839484162e-08,1.297749014
RNA,FITM2,0.5815162752603675,1.358278096
RNA,BLM,0.32513659187953886,1.85272999
RNA,ZNF720,0.12682333718054933,3.614910041
RNA,OR10D3,0.9281831744950269,0.0
RNA,DDI2,0.5805763618157082,4.012497163
RNA,SVIL,0.04147774325177685,4.546104233
RNA,TRIM33,0.16935443728398933,4.266614156
RNA,LRP10,0.1089803472073227,4.370945413
RNA,PELI1,0.9082462002943601,4.09824268
RNA,ZNF655,0.045680016626024375,5.301082761
RNA,MRPL21,0.6401087800218757,4.505243096
RNA,LYPD2,0.09370420599701829,0.0
RNA,UAP1L1,8.874168610941862e-05,1.73663085
RNA,ZNF98,0.562921114034204,0.136046978
RNA,FBXL22,0.71293687347327,0.457328473
RNA,ZNF786,0.0072766435504676924,1.762191461
RNA,ZNF517,0.08774864279828862,1.710512218
RNA,S100A7L2,nan,0.0
RNA,ZNF675,0.3398641111516519,3.095635852
RNA,SLC22A5,0.1670120110813953,1.98288591
RNA,DACT3,0.6379046621106851,0.566094235
RNA,ADARB1,0.5072277227458406,2.687224214
RNA,ZNF860,0.18778406390365435,1.291314754
RNA,HTT,0.28408229356278425,4.620633327
RNA,OR6N1,0.001195081285923664,0.0
RNA,C5AR1,0.4106934517803852,2.075792738
RNA,DIO3,0.6641299875756224,0.07763678
RNA,CYP2B6,0.8208579642599917,0.027754224
RNA,HIST1H3D,7.078530150836807e-05,2.649047466
RNA,DCHS2,0.7867144301162199,0.26198326
RNA,VEPH1,0.04831633290087262,2.862990875
RNA,FABP12,0.48982777560727997,0.0
